locus_tag	gene	product	type	start	end	strand	snpEff_locus_id
B7H15_11590	-	CsoR family transcriptional regulator	CDS	2209328	2209622	-1	CDS_USA300_JE2_2209329_2209622
B7H15_11595	-	cardiolipin synthase	CDS	2209787	2211272	1	CDS_USA300_JE2_2209788_2211272
B7H15_11600	-	phosphohydrolase	CDS	2211299	2211947	1	CDS_USA300_JE2_2211300_2211947
B7H15_11605	-	hypothetical protein	CDS	2212006	2212114	-1	CDS_USA300_JE2_2212007_2212114
B7H15_11610	-	hypothetical protein	CDS	2212121	2212214	-1	CDS_USA300_JE2_2212122_2212214
B7H15_11615	-	hypothetical protein	CDS	2212355	2212603	1	CDS_USA300_JE2_2212356_2212603
B7H15_11620	-	protein translocase component YidC	CDS	2212759	2213632	-1	CDS_USA300_JE2_2212760_2213632
B7H15_11625	-	thiamine phosphate synthase	CDS	2213717	2214359	-1	CDS_USA300_JE2_2213718_2214359
B7H15_11630	-	hydroxyethylthiazole kinase	CDS	2214360	2215152	-1	CDS_USA300_JE2_2214361_2215152
B7H15_11635	-	bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	CDS	2215135	2215966	-1	CDS_USA300_JE2_2215136_2215966
B7H15_11640	-	thiaminase II	CDS	2215958	2216648	-1	CDS_USA300_JE2_2215959_2216648
B7H15_11645	-	transglycosylase SceD	CDS	2217033	2217729	-1	CDS_USA300_JE2_2217034_2217729
B7H15_11650	-	single-stranded DNA-binding protein	CDS	2218165	2218513	-1	CDS_USA300_JE2_2218166_2218513
B7H15_11655	-	hypothetical protein	CDS	2218643	2219147	1	CDS_USA300_JE2_2218644_2219147
B7H15_11660	-	beta-hydroxyacyl-ACP dehydratase	CDS	2219205	2219646	-1	CDS_USA300_JE2_2219206_2219646
B7H15_11665	-	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	CDS	2219679	2220945	-1	CDS_USA300_JE2_2219680_2220945
B7H15_11670	-	hypothetical protein	CDS	2221055	2221289	-1	CDS_USA300_JE2_2221056_2221289
B7H15_11675	-	hypothetical protein	CDS	2221420	2221513	-1	CDS_USA300_JE2_2221421_2221513
B7H15_11680	-	ATP synthase epsilon chain	CDS	2221850	2222255	-1	CDS_USA300_JE2_2221851_2222255
B7H15_11685	-	ATP synthase subunit beta	CDS	2222274	2223687	-1	CDS_USA300_JE2_2222275_2223687
B7H15_11690	-	ATP synthase subunit gamma	CDS	2223708	2224575	-1	CDS_USA300_JE2_2223709_2224575
B7H15_11695	-	ATP synthase subunit alpha	CDS	2224605	2226114	-1	CDS_USA300_JE2_2224606_2226114
B7H15_11700	-	ATP synthase subunit delta	CDS	2226135	2226675	-1	CDS_USA300_JE2_2226136_2226675
B7H15_11705	-	ATP synthase subunit B	CDS	2226674	2227196	-1	CDS_USA300_JE2_2226675_2227196
B7H15_11710	-	ATP synthase subunit C	CDS	2227393	2227606	-1	CDS_USA300_JE2_2227394_2227606
B7H15_11715	-	ATP synthase subunit A	CDS	2227648	2228377	-1	CDS_USA300_JE2_2227649_2228377
B7H15_11720	-	hypothetical protein	CDS	2228397	2228850	-1	CDS_USA300_JE2_2228398_2228850
B7H15_11725	-	UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	CDS	2228917	2230045	-1	CDS_USA300_JE2_2228918_2230045
B7H15_11730	-	uracil phosphoribosyltransferase	CDS	2230068	2230698	-1	CDS_USA300_JE2_2230069_2230698
B7H15_11735	-	serine hydroxymethyltransferase	CDS	2230725	2231964	-1	CDS_USA300_JE2_2230726_2231964
B7H15_11740	-	TIGR01440 family protein	CDS	2231990	2232515	-1	CDS_USA300_JE2_2231991_2232515
B7H15_11745	-	protein-tyrosine-phosphatase	CDS	2232621	2233041	-1	CDS_USA300_JE2_2232622_2233041
B7H15_11750	-	threonylcarbamoyl-AMP synthase	CDS	2233037	2234135	-1	CDS_USA300_JE2_2233038_2234135
B7H15_11755	-	protein-(glutamine-N5) methyltransferase, release factor-specific	CDS	2234167	2235004	-1	CDS_USA300_JE2_2234168_2235004
B7H15_11760	-	peptide chain release factor 1	CDS	2234990	2236067	-1	CDS_USA300_JE2_2234991_2236067
B7H15_11765	-	thymidine kinase	CDS	2236067	2236667	-1	CDS_USA300_JE2_2236068_2236667
B7H15_11770	-	phosphoribosylglycinamide synthetase	CDS	2236659	2236809	-1	CDS_USA300_JE2_2236660_2236809
B7H15_11775	-	50S ribosomal protein L31 type B	CDS	2237013	2237268	-1	CDS_USA300_JE2_2237014_2237268
B7H15_11780	-	transcription termination factor Rho	CDS	2237385	2238702	-1	CDS_USA300_JE2_2237386_2238702
B7H15_11785	-	aldehyde dehydrogenase family protein	CDS	2238948	2240376	-1	CDS_USA300_JE2_2238949_2240376
B7H15_11790	-	transcriptional regulator	CDS	2240613	2240949	-1	CDS_USA300_JE2_2240614_2240949
B7H15_11795	-	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	CDS	2241037	2242297	-1	CDS_USA300_JE2_2241038_2242297
B7H15_11800	-	fructose-bisphosphate aldolase	CDS	2242762	2243623	-1	CDS_USA300_JE2_2242763_2243623
B7H15_11805	-	hypothetical protein	CDS	2243840	2244362	1	CDS_USA300_JE2_2243841_2244362
B7H15_11810	-	CTP synthetase	CDS	2244470	2246081	-1	CDS_USA300_JE2_2244471_2246081
B7H15_11815	-	DNA-directed RNA polymerase subunit delta	CDS	2246416	2246947	-1	CDS_USA300_JE2_2246417_2246947
B7H15_11820	-	N-acetyltransferase	CDS	2247058	2247919	-1	CDS_USA300_JE2_2247059_2247919
B7H15_11825	-	type II pantothenate kinase	CDS	2248342	2249146	1	CDS_USA300_JE2_2248343_2249146
B7H15_11830	-	hypothetical protein	CDS	2249275	2249947	-1	CDS_USA300_JE2_2249276_2249947
B7H15_11835	-	ATP-grasp domain-containing protein	CDS	2250345	2251539	-1	CDS_USA300_JE2_2250346_2251539
B7H15_11840	-	aminobenzoyl-glutamate utilization protein B	CDS	2251538	2252723	-1	CDS_USA300_JE2_2251539_2252723
B7H15_11845	-	S-ribosylhomocysteine lyase	CDS	2253033	2253504	1	CDS_USA300_JE2_2253034_2253504
B7H15_11850	-	hypothetical protein	CDS	2253655	2254006	-1	CDS_USA300_JE2_2253656_2254006
B7H15_11855	deoA	pyrimidine-nucleoside phosphorylase	CDS	2254019	2255321	-1	CDS_USA300_JE2_2254020_2255321
B7H15_11860	-	hypothetical protein	CDS	2255304	2255433	1	CDS_USA300_JE2_2255305_2255433
B7H15_11865	-	2-deoxyribose-5-phosphate aldolase	CDS	2255599	2256262	-1	CDS_USA300_JE2_2255600_2256262
B7H15_11870	-	purine-nucleoside phosphorylase	CDS	2256576	2257287	1	CDS_USA300_JE2_2256577_2257287
B7H15_11875	-	DNA starvation/stationary phase protection protein	CDS	2257407	2257851	-1	CDS_USA300_JE2_2257408_2257851
B7H15_11880	-	hypothetical protein	CDS	2258050	2258464	-1	CDS_USA300_JE2_2258051_2258464
B7H15_11885	-	EVE domain-containing protein	CDS	2258921	2260295	-1	CDS_USA300_JE2_2258922_2260295
B7H15_11890	-	hypothetical protein	CDS	2260966	2261197	-1	CDS_USA300_JE2_2260967_2261197
B7H15_11895	-	mannose-6-phosphate isomerase	CDS	2261227	2262166	-1	CDS_USA300_JE2_2261228_2262166
B7H15_11900	-	oxidoreductase	CDS	2262600	2263266	-1	CDS_USA300_JE2_2262601_2263266
B7H15_11905	-	transcriptional regulator	CDS	2263417	2263738	1	CDS_USA300_JE2_2263418_2263738
B7H15_11910	-	cation transporter	CDS	2263739	2264720	1	CDS_USA300_JE2_2263740_2264720
B7H15_11915	-	transcriptional regulator	CDS	2264985	2266077	1	CDS_USA300_JE2_2264986_2266077
B7H15_11920	-	hypothetical protein	CDS	2266576	2266681	-1	CDS_USA300_JE2_2266577_2266681
B7H15_11925	-	resolvase	CDS	2267105	2267309	-1	CDS_USA300_JE2_2267106_2267309
B7H15_11930	-	DNA-binding protein	CDS	2267367	2268504	-1	CDS_USA300_JE2_2267368_2268504
B7H15_11935	-	hypothetical protein	CDS	2268792	2268885	1	CDS_USA300_JE2_2268793_2268885
B7H15_11940	-	HAD family hydrolase	CDS	2269589	2270447	-1	CDS_USA300_JE2_2269590_2270447
B7H15_11945	-	iron ABC transporter ATP-binding protein	CDS	2270514	2271297	-1	CDS_USA300_JE2_2270515_2271297
B7H15_11950	-	glutamine--fructose-6-phosphate aminotransferase	CDS	2271528	2273334	-1	CDS_USA300_JE2_2271529_2273334
B7H15_11955	-	PTS mannitol transporter subunit IICB	CDS	2274014	2275553	1	CDS_USA300_JE2_2274015_2275553
B7H15_11960	-	PTS lactose transporter subunit IIB	CDS	2275587	2277720	1	CDS_USA300_JE2_2275588_2277720
B7H15_11965	-	PTS mannitol transporter subunit IIA	CDS	2277731	2278166	1	CDS_USA300_JE2_2277732_2278166
B7H15_11970	-	mannitol-1-phosphate 5-dehydrogenase	CDS	2278165	2279272	1	CDS_USA300_JE2_2278166_2279272
B7H15_11975	-	methicillin resistance protein FmtB	CDS	2279590	2287027	-1	CDS_USA300_JE2_2279591_2287027
B7H15_11980	-	phosphoglucosamine mutase	CDS	2287303	2288659	-1	CDS_USA300_JE2_2287304_2288659
B7H15_11985	-	hypothetical protein	CDS	2288685	2289618	-1	CDS_USA300_JE2_2288686_2289618
B7H15_11990	-	TIGR00159 family protein	CDS	2289619	2290429	-1	CDS_USA300_JE2_2289620_2290429
B7H15_11995	-	arginase	CDS	2290617	2291526	-1	CDS_USA300_JE2_2290618_2291526
B7H15_12000	-	ISL3 family transposase	CDS	2291751	2292954	1	CDS_USA300_JE2_2291752_2292954
B7H15_12005	-	hypothetical protein	CDS	2293089	2293194	1	CDS_USA300_JE2_2293090_2293194
B7H15_12055	-	hypothetical protein	CDS	2298846	2299032	-1	CDS_USA300_JE2_2298847_2299032
B7H15_12060	-	chromosome partitioning protein ParA	CDS	2299120	2300185	-1	CDS_USA300_JE2_2299121_2300185
B7H15_12065	-	MFS transporter	CDS	2300332	2301775	-1	CDS_USA300_JE2_2300333_2301775
B7H15_12070	-	multidrug resistance efflux pump SepA	CDS	2302096	2302570	-1	CDS_USA300_JE2_2302097_2302570
B7H15_12075	-	MFS transporter	CDS	2302668	2304012	-1	CDS_USA300_JE2_2302669_2304012
B7H15_12080	-	hemolysin III	CDS	2304188	2304872	-1	CDS_USA300_JE2_2304189_2304872
B7H15_12085	-	uridylyltransferase	CDS	2304890	2306078	-1	CDS_USA300_JE2_2304891_2306078
B7H15_12090	-	hypothetical protein	CDS	2306121	2306637	-1	CDS_USA300_JE2_2306122_2306637
B7H15_12095	-	hypothetical protein	CDS	2306813	2307074	1	CDS_USA300_JE2_2306814_2307074
B7H15_12100	-	hypothetical protein	CDS	2307205	2308399	-1	CDS_USA300_JE2_2307206_2308399
B7H15_12105	fecD	iron-dicitrate transporter subunit FecD	CDS	2308811	2309780	-1	CDS_USA300_JE2_2308812_2309780
B7H15_12110	-	iron-siderophore ABC transporter permease	CDS	2309776	2310808	-1	CDS_USA300_JE2_2309777_2310808
B7H15_12115	-	ABC transporter substrate-binding protein	CDS	2310819	2311803	-1	CDS_USA300_JE2_2310820_2311803
B7H15_12120	-	hypothetical protein	CDS	2311968	2312094	1	CDS_USA300_JE2_2311969_2312094
B7H15_12125	-	alanine racemase	CDS	2312194	2313265	-1	CDS_USA300_JE2_2312195_2313265
B7H15_12130	-	siderophore synthetase	CDS	2313271	2315029	-1	CDS_USA300_JE2_2313272_2315029
B7H15_12135	-	MFS transporter	CDS	2315015	2316209	-1	CDS_USA300_JE2_2315016_2316209
B7H15_12140	-	IucA/IucC family siderophore biosynthesis protein	CDS	2316310	2318287	1	CDS_USA300_JE2_2316311_2318287
B7H15_12145	-	IS5/IS1182 family transposase	CDS	2318742	2320367	1	CDS_USA300_JE2_2318743_2320367
B7H15_12150	-	Asp23/Gls24 family envelope stress response protein	CDS	2320402	2320912	-1	CDS_USA300_JE2_2320403_2320912
B7H15_12155	-	hypothetical protein	CDS	2320974	2321214	-1	CDS_USA300_JE2_2320975_2321214
B7H15_12160	-	hypothetical protein	CDS	2321226	2321763	-1	CDS_USA300_JE2_2321227_2321763
B7H15_12165	-	choline transporter	CDS	2321937	2323500	-1	CDS_USA300_JE2_2321938_2323500
B7H15_12170	-	zinc-binding alcohol dehydrogenase	CDS	2323806	2324808	-1	CDS_USA300_JE2_2323807_2324808
B7H15_12175	-	NADP-dependent oxidoreductase	CDS	2325041	2326043	-1	CDS_USA300_JE2_2325042_2326043
B7H15_12180	-	alpha/beta hydrolase	CDS	2326325	2327210	-1	CDS_USA300_JE2_2326326_2327210
B7H15_12185	-	6-phospho-beta-galactosidase	CDS	2327460	2328873	-1	CDS_USA300_JE2_2327461_2328873
B7H15_12190	-	PTS lactose EIICB component	CDS	2328890	2330603	-1	CDS_USA300_JE2_2328891_2330603
B7H15_12195	-	lactose-specific phosphotransferase enzyme IIA component	CDS	2330608	2330920	-1	CDS_USA300_JE2_2330609_2330920
B7H15_12200	-	tagatose 1,6-diphosphate aldolase	CDS	2330941	2331922	-1	CDS_USA300_JE2_2330942_2331922
B7H15_12205	-	tagatose-6-phosphate kinase	CDS	2331925	2332858	-1	CDS_USA300_JE2_2331926_2332858
B7H15_12210	-	hypothetical protein	CDS	2332870	2333830	-1	CDS_USA300_JE2_2332871_2333830
B7H15_12215	-	DeoR family transcriptional regulator	CDS	2334197	2334989	-1	CDS_USA300_JE2_2334198_2334989
B7H15_12220	-	NAD-dependent protein deacylase	CDS	2335194	2335935	1	CDS_USA300_JE2_2335195_2335935
B7H15_12225	-	hypothetical protein	CDS	2335971	2336133	1	CDS_USA300_JE2_2335972_2336133
B7H15_12230	-	hypothetical protein	CDS	2336225	2336660	-1	CDS_USA300_JE2_2336226_2336660
B7H15_12235	-	hypothetical protein	CDS	2337094	2337220	-1	CDS_USA300_JE2_2337095_2337220
B7H15_12240	-	2,5-diketo-D-gluconic acid reductase	CDS	2337439	2338288	-1	CDS_USA300_JE2_2337440_2338288
B7H15_12245	-	MerR family transcriptional regulator	CDS	2338357	2338774	-1	CDS_USA300_JE2_2338358_2338774
B7H15_12250	-	hypothetical protein	CDS	2339017	2339185	1	CDS_USA300_JE2_2339018_2339185
B7H15_12255	-	hyaluronate lyase	CDS	2339181	2341605	1	CDS_USA300_JE2_2339182_2341605
B7H15_12260	-	peptidase M23	CDS	2341664	2342519	-1	CDS_USA300_JE2_2341665_2342519
B7H15_12265	-	hydrolase	CDS	2342729	2343545	-1	CDS_USA300_JE2_2342730_2343545
B7H15_12270	-	toxin	CDS	2343838	2344264	1	CDS_USA300_JE2_2343839_2344264
B7H15_12275	-	acetolactate decarboxylase	CDS	2344627	2345332	-1	CDS_USA300_JE2_2344628_2345332
B7H15_12280	-	acetolactate synthase	CDS	2345368	2347033	-1	CDS_USA300_JE2_2345369_2347033
B7H15_12285	-	hypothetical protein	CDS	2347265	2347505	1	CDS_USA300_JE2_2347266_2347505
B7H15_12290	-	hypothetical protein	CDS	2347486	2347669	-1	CDS_USA300_JE2_2347487_2347669
B7H15_12295	-	hypothetical protein	CDS	2348222	2349628	-1	CDS_USA300_JE2_2348223_2349628
B7H15_12300	-	ATPase	CDS	2349756	2350893	-1	CDS_USA300_JE2_2349757_2350893
B7H15_12305	-	hypothetical protein	CDS	2350893	2351637	-1	CDS_USA300_JE2_2350894_2351637
B7H15_12310	-	helicase	CDS	2351697	2351991	-1	CDS_USA300_JE2_2351698_2351991
B7H15_12315	-	helicase	CDS	2351987	2353085	-1	CDS_USA300_JE2_2351988_2353085
B7H15_12320	-	30S ribosomal protein S9	CDS	2353629	2354022	-1	CDS_USA300_JE2_2353630_2354022
B7H15_12325	-	50S ribosomal protein L13	CDS	2354041	2354479	-1	CDS_USA300_JE2_2354042_2354479
B7H15_12330	-	tRNA pseudouridine(38-40) synthase TruA	CDS	2354718	2355522	-1	CDS_USA300_JE2_2354719_2355522
B7H15_12335	-	energy-coupling factor transporter protein EcfT	CDS	2355526	2356333	-1	CDS_USA300_JE2_2355527_2356333
B7H15_12340	-	energy-coupling factor transporter ATPase	CDS	2356322	2357183	-1	CDS_USA300_JE2_2356323_2357183
B7H15_12345	-	energy-coupling factor transporter ATPase	CDS	2357179	2357989	-1	CDS_USA300_JE2_2357180_2357989
B7H15_12350	-	50S ribosomal protein L17	CDS	2358526	2358895	-1	CDS_USA300_JE2_2358527_2358895
B7H15_12355	-	DNA-directed RNA polymerase subunit alpha	CDS	2358911	2359856	-1	CDS_USA300_JE2_2358912_2359856
B7H15_12360	-	30S ribosomal protein S11	CDS	2359930	2360320	-1	CDS_USA300_JE2_2359931_2360320
B7H15_12365	-	30S ribosomal protein S13	CDS	2360343	2360709	-1	CDS_USA300_JE2_2360344_2360709
B7H15_12370	-	50S ribosomal protein L36	CDS	2360731	2360845	-1	CDS_USA300_JE2_2360732_2360845
B7H15_12375	-	translation initiation factor IF-1	CDS	2360876	2361095	-1	CDS_USA300_JE2_2360877_2361095
B7H15_12380	-	adenylate kinase	CDS	2361287	2361935	-1	CDS_USA300_JE2_2361288_2361935
B7H15_12385	-	protein translocase subunit SecY	CDS	2361951	2363244	-1	CDS_USA300_JE2_2361952_2363244
B7H15_12390	-	50S ribosomal protein L15	CDS	2363243	2363684	-1	CDS_USA300_JE2_2363244_2363684
B7H15_12395	-	50S ribosomal protein L30	CDS	2363700	2363880	-1	CDS_USA300_JE2_2363701_2363880
B7H15_12400	-	30S ribosomal protein S5	CDS	2363896	2364397	-1	CDS_USA300_JE2_2363897_2364397
B7H15_12405	-	50S ribosomal protein L18	CDS	2364417	2364777	-1	CDS_USA300_JE2_2364418_2364777
B7H15_12410	-	50S ribosomal protein L6	CDS	2364807	2365344	-1	CDS_USA300_JE2_2364808_2365344
B7H15_12415	-	30S ribosomal protein S8	CDS	2365368	2365767	-1	CDS_USA300_JE2_2365369_2365767
B7H15_12420	rpsN	30S ribosomal protein S14 type Z	CDS	2365798	2365984	-1	CDS_USA300_JE2_2365799_2365984
B7H15_12425	-	50S ribosomal protein L5	CDS	2366006	2366546	-1	CDS_USA300_JE2_2366007_2366546
B7H15_12430	-	50S ribosomal protein L24	CDS	2366572	2366890	-1	CDS_USA300_JE2_2366573_2366890
B7H15_12435	-	50S ribosomal protein L14	CDS	2366925	2367294	-1	CDS_USA300_JE2_2366926_2367294
B7H15_12440	-	30S ribosomal protein S17	CDS	2367325	2367589	-1	CDS_USA300_JE2_2367326_2367589
B7H15_12445	-	50S ribosomal protein L29	CDS	2367612	2367822	-1	CDS_USA300_JE2_2367613_2367822
B7H15_12450	-	50S ribosomal protein L16	CDS	2367811	2368246	-1	CDS_USA300_JE2_2367812_2368246
B7H15_12455	-	30S ribosomal protein S3	CDS	2368248	2368902	-1	CDS_USA300_JE2_2368249_2368902
B7H15_12460	-	50S ribosomal protein L22	CDS	2368925	2369279	-1	CDS_USA300_JE2_2368926_2369279
B7H15_12465	-	30S ribosomal protein S19	CDS	2369307	2369586	-1	CDS_USA300_JE2_2369308_2369586
B7H15_12470	-	50S ribosomal protein L2	CDS	2369652	2370486	-1	CDS_USA300_JE2_2369653_2370486
B7H15_12475	-	50S ribosomal protein L23	CDS	2370518	2370794	-1	CDS_USA300_JE2_2370519_2370794
B7H15_12480	-	50S ribosomal protein L4	CDS	2370793	2371417	-1	CDS_USA300_JE2_2370794_2371417
B7H15_12485	-	50S ribosomal protein L3	CDS	2371443	2372106	-1	CDS_USA300_JE2_2371444_2372106
B7H15_12490	-	30S ribosomal protein S10	CDS	2372133	2372442	-1	CDS_USA300_JE2_2372134_2372442
B7H15_12495	-	hypothetical protein	CDS	2372798	2373188	1	CDS_USA300_JE2_2372799_2373188
B7H15_12500	-	NCS2 family permease	CDS	2373379	2374714	-1	CDS_USA300_JE2_2373380_2374714
B7H15_12505	-	DNA topoisomerase III	CDS	2374826	2376962	-1	CDS_USA300_JE2_2374827_2376962
B7H15_12510	-	hypothetical protein	CDS	2376987	2377083	-1	CDS_USA300_JE2_2376988_2377083
B7H15_12515	-	N-acetyltransferase	CDS	2377148	2378036	1	CDS_USA300_JE2_2377149_2378036
B7H15_12520	-	glucose uptake protein GlcU	CDS	2378216	2379080	1	CDS_USA300_JE2_2378217_2379080
B7H15_12525	-	hypothetical protein	CDS	2379196	2379328	-1	CDS_USA300_JE2_2379197_2379328
B7H15_12530	-	malonate transporter	CDS	2379498	2380389	-1	CDS_USA300_JE2_2379499_2380389
B7H15_12535	-	hypothetical protein	CDS	2380539	2380704	1	CDS_USA300_JE2_2380540_2380704
B7H15_12540	-	hypothetical protein	CDS	2380948	2381266	1	CDS_USA300_JE2_2380949_2381266
B7H15_12545	-	multidrug transporter	CDS	2381452	2384620	-1	CDS_USA300_JE2_2381453_2384620
B7H15_12550	-	lipid II:glycine glycyltransferase	CDS	2384736	2386002	-1	CDS_USA300_JE2_2384737_2386002
B7H15_12555	-	hypothetical protein	CDS	2386390	2386642	1	CDS_USA300_JE2_2386391_2386642
B7H15_12560	-	sulfurtransferase	CDS	2386633	2387398	-1	CDS_USA300_JE2_2386634_2387398
B7H15_12565	-	MarR family transcriptional regulator	CDS	2387559	2388000	1	CDS_USA300_JE2_2387560_2388000
B7H15_12570	-	MFS transporter	CDS	2387992	2389204	1	CDS_USA300_JE2_2387993_2389204
B7H15_12575	-	transcriptional regulator	CDS	2389305	2389656	-1	CDS_USA300_JE2_2389306_2389656
B7H15_12580	-	hypothetical protein	CDS	2389781	2389952	1	CDS_USA300_JE2_2389782_2389952
B7H15_12585	-	nitrogen fixation protein NifR	CDS	2389906	2390028	-1	CDS_USA300_JE2_2389907_2390028
B7H15_12590	-	hypothetical protein	CDS	2390013	2390286	1	CDS_USA300_JE2_2390014_2390286
B7H15_12595	-	cyclic pyranopterin monophosphate synthase	CDS	2390346	2391369	-1	CDS_USA300_JE2_2390347_2391369
B7H15_12600	-	molybdenum cofactor guanylyltransferase	CDS	2391388	2391988	-1	CDS_USA300_JE2_2391389_2391988
B7H15_12605	-	molybdopterin synthase sulfur carrier subunit	CDS	2391994	2392228	-1	CDS_USA300_JE2_2391995_2392228
B7H15_12610	-	molybdopterin synthase catalytic subunit	CDS	2392233	2392680	-1	CDS_USA300_JE2_2392234_2392680
B7H15_12615	-	molybdopterin-guanine dinucleotide biosynthesis protein B	CDS	2392693	2393179	-1	CDS_USA300_JE2_2392694_2393179
B7H15_12620	-	molybdopterin molybdenumtransferase	CDS	2393175	2394435	-1	CDS_USA300_JE2_2393176_2394435
B7H15_12625	-	cyclic pyranopterin monophosphate synthase MoaC	CDS	2394497	2394992	1	CDS_USA300_JE2_2394498_2394992
B7H15_12630	-	molybdenum cofactor biosynthesis protein	CDS	2394993	2395500	-1	CDS_USA300_JE2_2394994_2395500
B7H15_12635	-	molybdopterin biosynthesis protein MoeB	CDS	2395530	2396535	-1	CDS_USA300_JE2_2395531_2396535
B7H15_12640	-	molybdenum ABC transporter ATP-binding protein	CDS	2396704	2397310	-1	CDS_USA300_JE2_2396705_2397310
B7H15_12645	-	molybdenum ABC transporter permease subunit	CDS	2397310	2397982	-1	CDS_USA300_JE2_2397311_2397982
B7H15_12650	-	molybdate ABC transporter substrate-binding protein	CDS	2397995	2398778	-1	CDS_USA300_JE2_2397996_2398778
B7H15_12655	-	sulfurtransferase FdhD	CDS	2399067	2399865	1	CDS_USA300_JE2_2399068_2399865
B7H15_12660	-	N-acetyltransferase	CDS	2400036	2400807	-1	CDS_USA300_JE2_2400037_2400807
B7H15_12665	-	biotin transporter BioY	CDS	2400878	2401433	-1	CDS_USA300_JE2_2400879_2401433
B7H15_12670	-	purine nucleosidase	CDS	2401553	2402495	-1	CDS_USA300_JE2_2401554_2402495
B7H15_12675	-	ferrichrome ABC transporter substrate-binding protein	CDS	2402893	2403802	-1	CDS_USA300_JE2_2402894_2403802
B7H15_12680	-	acyl-CoA dehydrogenase	CDS	2404015	2405170	-1	CDS_USA300_JE2_2404016_2405170
B7H15_12685	-	urea transporter	CDS	2405386	2406277	-1	CDS_USA300_JE2_2405387_2406277
B7H15_12690	-	urease subunit gamma	CDS	2406551	2406854	1	CDS_USA300_JE2_2406552_2406854
B7H15_12695	-	urease subunit beta	CDS	2406867	2407278	1	CDS_USA300_JE2_2406868_2407278
B7H15_12700	-	urease subunit alpha	CDS	2407274	2408990	1	CDS_USA300_JE2_2407275_2408990
B7H15_12705	ureE	urease accessory protein UreE	CDS	2409002	2409455	1	CDS_USA300_JE2_2409003_2409455
B7H15_12710	-	urease accessory protein UreF	CDS	2409447	2410137	1	CDS_USA300_JE2_2409448_2410137
B7H15_12715	-	urease accessory protein UreG	CDS	2410149	2410764	1	CDS_USA300_JE2_2410150_2410764
B7H15_12720	-	urease accessory protein	CDS	2410763	2411600	1	CDS_USA300_JE2_2410764_2411600
B7H15_12725	-	transcriptional regulator	CDS	2411788	2412136	-1	CDS_USA300_JE2_2411789_2412136
B7H15_12730	-	hypothetical protein	CDS	2412433	2412613	1	CDS_USA300_JE2_2412434_2412613
B7H15_12735	-	hypothetical protein	CDS	2412563	2412890	-1	CDS_USA300_JE2_2412564_2412890
B7H15_12740	-	transcriptional regulator	CDS	2412953	2413697	-1	CDS_USA300_JE2_2412954_2413697
B7H15_12745	-	AraC family transcriptional regulator	CDS	2413722	2415678	-1	CDS_USA300_JE2_2413723_2415678
B7H15_12750	-	CHAP domain-containing protein	CDS	2416287	2417091	1	CDS_USA300_JE2_2416288_2417091
B7H15_12755	-	hypothetical protein	CDS	2417107	2417350	-1	CDS_USA300_JE2_2417108_2417350
B7H15_12760	-	Na+/H+ antiporter NhaC	CDS	2417523	2418924	-1	CDS_USA300_JE2_2417524_2418924
B7H15_12765	-	octopine dehydrogenase	CDS	2419018	2420101	-1	CDS_USA300_JE2_2419019_2420101
B7H15_12770	-	hypothetical protein	CDS	2420348	2420771	1	CDS_USA300_JE2_2420349_2420771
B7H15_12775	-	CHAP domain-containing protein	CDS	2421007	2421508	1	CDS_USA300_JE2_2421008_2421508
B7H15_12780	-	hypothetical protein	CDS	2421555	2421813	1	CDS_USA300_JE2_2421556_2421813
B7H15_12785	-	hydroxyacid dehydrogenase	CDS	2421869	2422823	1	CDS_USA300_JE2_2421870_2422823
B7H15_12790	-	hypothetical protein	CDS	2422914	2424039	-1	CDS_USA300_JE2_2422915_2424039
B7H15_12795	-	N-acetylmuramoyl-L-alanine amidase	CDS	2424349	2424988	-1	CDS_USA300_JE2_2424350_2424988
B7H15_12800	-	hypothetical protein	CDS	2425147	2425381	-1	CDS_USA300_JE2_2425148_2425381
B7H15_12805	-	hypothetical protein	CDS	2425608	2426082	-1	CDS_USA300_JE2_2425609_2426082
B7H15_12810	-	formate dehydrogenase subunit alpha	CDS	2426081	2429036	-1	CDS_USA300_JE2_2426082_2429036
B7H15_12815	-	transcriptional regulator	CDS	2429637	2430561	-1	CDS_USA300_JE2_2429638_2430561
B7H15_12820	-	inositol monophosphatase	CDS	2430717	2431515	-1	CDS_USA300_JE2_2430718_2431515
B7H15_12825	-	DNA-binding transcriptional regulator	CDS	2431899	2432592	1	CDS_USA300_JE2_2431900_2432592
B7H15_12830	-	hypothetical protein	CDS	2432947	2433262	1	CDS_USA300_JE2_2432948_2433262
B7H15_12835	-	CPBP family intramembrane metalloprotease	CDS	2433238	2433976	-1	CDS_USA300_JE2_2433239_2433976
B7H15_12840	-	hypothetical protein	CDS	2434024	2434354	1	CDS_USA300_JE2_2434025_2434354
B7H15_12845	-	MurR/RpiR family transcriptional regulator	CDS	2434798	2435671	1	CDS_USA300_JE2_2434799_2435671
B7H15_12850	-	gamma-aminobutyrate permease	CDS	2436057	2437437	-1	CDS_USA300_JE2_2436058_2437437
