locus_tag	gene	product	type	start	end	strand	snpEff_locus_id
SAOUHSC_02448	-	conserved hypothetical protein	CDS	2272019	2272904	-1	CDS_NCTC8325_2272020_2272904
SAOUHSC_02449	-	6-phospho-beta-galactosidase	CDS	2273154	2274567	-1	CDS_NCTC8325_2273155_2274567
SAOUHSC_02450	-	pts system, lactose-specific IIBC component, putative	CDS	2274584	2276297	-1	CDS_NCTC8325_2274585_2276297
SAOUHSC_02451	-	PTS system lactose-specific IIA component, putative	CDS	2276302	2276614	-1	CDS_NCTC8325_2276303_2276614
SAOUHSC_02452	-	tagatose 1,6-diphosphate aldolase	CDS	2276635	2277616	-1	CDS_NCTC8325_2276636_2277616
SAOUHSC_02453	-	tagatose-6-phosphate kinase	CDS	2277619	2278552	-1	CDS_NCTC8325_2277620_2278552
SAOUHSC_02454	-	galactose-6-phosphate isomerase, LacB subunit	CDS	2278564	2279080	-1	CDS_NCTC8325_2278565_2279080
SAOUHSC_02455	-	galactose-6-phosphate isomerase, LacA subunit	CDS	2279095	2279524	-1	CDS_NCTC8325_2279096_2279524
SAOUHSC_02456	-	lactose phosphotransferase system repressor, putative	CDS	2279891	2280683	-1	CDS_NCTC8325_2279892_2280683
SAOUHSC_02457	-	transcriptional regulator, Sir2 family, putative	CDS	2280888	2281629	1	CDS_NCTC8325_2280889_2281629
SAOUHSC_A02331	-	conserved hypothetical protein	CDS	2281665	2281827	1	CDS_NCTC8325_2281666_2281827
SAOUHSC_02458	-	conserved hypothetical protein	CDS	2281919	2282528	-1	CDS_NCTC8325_2281920_2282528
SAOUHSC_02459	-	conserved hypothetical protein	CDS	2282789	2282915	-1	CDS_NCTC8325_2282790_2282915
SAOUHSC_02460	-	conserved hypothetical protein	CDS	2283134	2283983	-1	CDS_NCTC8325_2283135_2283983
SAOUHSC_02461	-	transcriptional regulator, merR family, putative	CDS	2284052	2284469	-1	CDS_NCTC8325_2284053_2284469
SAOUHSC_02462	-	hypothetical protein	CDS	2284712	2284880	1	CDS_NCTC8325_2284713_2284880
SAOUHSC_02463	-	hyaluronate lyase	CDS	2284876	2287300	1	CDS_NCTC8325_2284877_2287300
SAOUHSC_02464	-	conserved hypothetical protein	CDS	2287359	2288214	-1	CDS_NCTC8325_2287360_2288214
SAOUHSC_02465	-	conserved hypothetical protein	CDS	2288424	2289240	-1	CDS_NCTC8325_2288425_2289240
SAOUHSC_02466	-	truncated MHC class II analog protein	CDS	2289533	2289959	1	CDS_NCTC8325_2289534_2289959
SAOUHSC_02467	-	alpha-acetolactate decarboxylase	CDS	2290322	2291027	-1	CDS_NCTC8325_2290323_2291027
SAOUHSC_02468	-	acetolactate synthase, putative	CDS	2291063	2292728	-1	CDS_NCTC8325_2291064_2292728
SAOUHSC_02469	-	conserved hypothetical protein	CDS	2292960	2293200	1	CDS_NCTC8325_2292961_2293200
SAOUHSC_02470	-	conserved hypothetical protein	CDS	2293181	2293364	-1	CDS_NCTC8325_2293182_2293364
SAOUHSC_02471	-	conserved hypothetical protein	CDS	2293917	2295324	-1	CDS_NCTC8325_2293918_2295324
SAOUHSC_02472	-	conserved hypothetical protein	CDS	2295452	2296589	-1	CDS_NCTC8325_2295453_2296589
SAOUHSC_02473	-	hypothetical protein	CDS	2296589	2296682	-1	CDS_NCTC8325_2296590_2296682
SAOUHSC_02474	-	conserved hypothetical protein	CDS	2296638	2297334	-1	CDS_NCTC8325_2296639_2297334
SAOUHSC_02475	-	conserved hypothetical protein	CDS	2297394	2297688	-1	CDS_NCTC8325_2297395_2297688
SAOUHSC_02476	-	conserved hypothetical protein	CDS	2297684	2298782	-1	CDS_NCTC8325_2297685_2298782
SAOUHSC_A02350	-	hypothetical protein	CDS	2298942	2299110	1	CDS_NCTC8325_2298943_2299110
SAOUHSC_02477	-	ribosomal protein S9, putative	CDS	2299326	2299725	-1	CDS_NCTC8325_2299327_2299725
SAOUHSC_02478	-	ribosomal protein L13	CDS	2299738	2300176	-1	CDS_NCTC8325_2299739_2300176
SAOUHSC_02480	-	tRNA pseudouridine synthase A	CDS	2300415	2301219	-1	CDS_NCTC8325_2300416_2301219
SAOUHSC_02481	-	cobalt transport protein, putative	CDS	2301223	2302030	-1	CDS_NCTC8325_2301224_2302030
SAOUHSC_02482	-	ABC transporter, ATP-binding protein, putative	CDS	2302019	2302880	-1	CDS_NCTC8325_2302020_2302880
SAOUHSC_02483	-	ABC transporter, ATP-binding protein, putative	CDS	2302876	2303686	-1	CDS_NCTC8325_2302877_2303686
SAOUHSC_02484	-	ribosomal protein L17	CDS	2304223	2304592	-1	CDS_NCTC8325_2304224_2304592
SAOUHSC_02485	-	DNA-directed RNA polymerase alpha chain, putative	CDS	2304608	2305553	-1	CDS_NCTC8325_2304609_2305553
SAOUHSC_02486	-	ribosomal protein S11, putative	CDS	2305627	2306017	-1	CDS_NCTC8325_2305628_2306017
SAOUHSC_02487	-	conserved hypothetical protein	CDS	2306040	2306406	-1	CDS_NCTC8325_2306041_2306406
SAOUHSC_02488	-	ribosomal protein L36	CDS	2306428	2306542	-1	CDS_NCTC8325_2306429_2306542
SAOUHSC_02489	-	translation initiation factor IF-1	CDS	2306573	2306792	-1	CDS_NCTC8325_2306574_2306792
SAOUHSC_02490	-	adenylate kinase, putative	CDS	2306984	2307632	-1	CDS_NCTC8325_2306985_2307632
SAOUHSC_02491	-	preprotein translocase, SecY subunit, putative	CDS	2307648	2308941	-1	CDS_NCTC8325_2307649_2308941
SAOUHSC_02492	-	ribosomal protein L15	CDS	2308940	2309381	-1	CDS_NCTC8325_2308941_2309381
SAOUHSC_02493	-	ribosomal protein L30	CDS	2309397	2309577	-1	CDS_NCTC8325_2309398_2309577
SAOUHSC_02494	-	ribosomal protein S5	CDS	2309593	2310094	-1	CDS_NCTC8325_2309594_2310094
SAOUHSC_02495	-	ribosomal protein L18	CDS	2310114	2310474	-1	CDS_NCTC8325_2310115_2310474
SAOUHSC_02496	-	ribosomal protein L6, putative	CDS	2310504	2311041	-1	CDS_NCTC8325_2310505_2311041
SAOUHSC_02498	-	ribosomal protein S8, putative	CDS	2311065	2311464	-1	CDS_NCTC8325_2311066_2311464
SAOUHSC_02499	-	ribosomal protein S14p/S29e, putative	CDS	2311495	2311666	-1	CDS_NCTC8325_2311496_2311666
SAOUHSC_02500	-	50S ribosomal protein L5, putative	CDS	2311703	2312243	-1	CDS_NCTC8325_2311704_2312243
SAOUHSC_02501	-	ribosomal protein L24	CDS	2312269	2312587	-1	CDS_NCTC8325_2312270_2312587
SAOUHSC_02502	-	ribosomal protein L14	CDS	2312622	2312991	-1	CDS_NCTC8325_2312623_2312991
SAOUHSC_02503	-	30S ribosomal protein S17, putative	CDS	2313022	2313286	-1	CDS_NCTC8325_2313023_2313286
SAOUHSC_02504	-	ribosomal protein L29	CDS	2313309	2313519	-1	CDS_NCTC8325_2313310_2313519
SAOUHSC_02505	-	ribosomal protein L16	CDS	2313508	2313943	-1	CDS_NCTC8325_2313509_2313943
SAOUHSC_02506	-	ribosomal protein S3	CDS	2313945	2314599	-1	CDS_NCTC8325_2313946_2314599
SAOUHSC_02507	-	ribosomal protein L22	CDS	2314622	2314976	-1	CDS_NCTC8325_2314623_2314976
SAOUHSC_02508	-	ribosomal protein S19	CDS	2315004	2315283	-1	CDS_NCTC8325_2315005_2315283
SAOUHSC_02509	-	ribosomal protein L2	CDS	2315349	2316183	-1	CDS_NCTC8325_2315350_2316183
SAOUHSC_02510	-	ribosomal protein L23, putative	CDS	2316215	2316491	-1	CDS_NCTC8325_2316216_2316491
SAOUHSC_02511	-	conserved hypothetical protein	CDS	2316490	2317114	-1	CDS_NCTC8325_2316491_2317114
SAOUHSC_02512	-	ribosomal protein L3, putative	CDS	2317140	2317803	-1	CDS_NCTC8325_2317141_2317803
SAOUHSC_02515	-	conserved hypothetical protein	CDS	2318495	2318885	1	CDS_NCTC8325_2318496_2318885
SAOUHSC_02516	-	conserved hypothetical protein	CDS	2319076	2320255	-1	CDS_NCTC8325_2319077_2320255
SAOUHSC_02517	-	DNA topoisomerase III, putative	CDS	2320523	2322659	-1	CDS_NCTC8325_2320524_2322659
SAOUHSC_02518	-	conserved hypothetical protein	CDS	2322684	2322780	-1	CDS_NCTC8325_2322685_2322780
SAOUHSC_02519	-	conserved hypothetical protein	CDS	2322845	2323733	1	CDS_NCTC8325_2322846_2323733
SAOUHSC_02520	-	sugar transporter, putative	CDS	2323913	2324777	1	CDS_NCTC8325_2323914_2324777
SAOUHSC_02521	-	conserved hypothetical protein	CDS	2324893	2325025	-1	CDS_NCTC8325_2324894_2325025
SAOUHSC_02522	-	conserved hypothetical protein	CDS	2325195	2326086	-1	CDS_NCTC8325_2325196_2326086
SAOUHSC_02523	-	conserved hypothetical protein	CDS	2326236	2326401	1	CDS_NCTC8325_2326237_2326401
SAOUHSC_02524	-	conserved hypothetical protein	CDS	2326645	2326963	1	CDS_NCTC8325_2326646_2326963
SAOUHSC_02525	-	conserved hypothetical protein	CDS	2327149	2330317	-1	CDS_NCTC8325_2327150_2330317
SAOUHSC_02527	-	FmhB protein, putative	CDS	2330433	2331699	-1	CDS_NCTC8325_2330434_2331699
SAOUHSC_02528	-	conserved hypothetical protein	CDS	2332087	2332339	1	CDS_NCTC8325_2332088_2332339
SAOUHSC_02529	-	conserved hypothetical protein	CDS	2332330	2333095	-1	CDS_NCTC8325_2332331_2333095
SAOUHSC_02530	-	conserved hypothetical protein	CDS	2333256	2333697	1	CDS_NCTC8325_2333257_2333697
SAOUHSC_02531	-	conserved hypothetical protein	CDS	2333689	2334901	1	CDS_NCTC8325_2333690_2334901
SAOUHSC_02532	-	conserved hypothetical protein	CDS	2335004	2335355	-1	CDS_NCTC8325_2335005_2335355
SAOUHSC_02533	-	conserved hypothetical protein	CDS	2335480	2335651	1	CDS_NCTC8325_2335481_2335651
SAOUHSC_02534	-	conserved hypothetical protein	CDS	2335707	2335851	-1	CDS_NCTC8325_2335708_2335851
SAOUHSC_02535	-	conserved hypothetical protein	CDS	2335822	2335942	-1	CDS_NCTC8325_2335823_2335942
SAOUHSC_02536	-	molybdopterin cofactor biosynthesis protein A, putative	CDS	2336045	2337068	-1	CDS_NCTC8325_2336046_2337068
SAOUHSC_02537	-	molybdopterin-guanine dinucleotide biosynthesis mobA, putative	CDS	2337087	2337687	-1	CDS_NCTC8325_2337088_2337687
SAOUHSC_02538	-	molybdopterin converting factor, subunit 1	CDS	2337693	2337927	-1	CDS_NCTC8325_2337694_2337927
SAOUHSC_02540	-	molybdopterin converting factor moa, putative	CDS	2337932	2338379	-1	CDS_NCTC8325_2337933_2338379
SAOUHSC_02541	-	molybdopterin-guanine dinucleotide biosynthesis protein MobB	CDS	2338392	2338878	-1	CDS_NCTC8325_2338393_2338878
SAOUHSC_02542	-	molybdopterin biosynthesis protein moeA, putative	CDS	2338874	2340134	-1	CDS_NCTC8325_2338875_2340134
SAOUHSC_02543	-	molybdenum cofactor biosynthesis protein C	CDS	2340196	2340691	1	CDS_NCTC8325_2340197_2340691
SAOUHSC_02544	-	molybdopterin precursor biosynthesis moaB, putative	CDS	2340692	2341199	-1	CDS_NCTC8325_2340693_2341199
SAOUHSC_02545	-	conserved hypothetical protein	CDS	2341229	2342234	-1	CDS_NCTC8325_2341230_2342234
SAOUHSC_02546	-	molybdenum transport ATP-binding protein ModC, putative	CDS	2342403	2343009	-1	CDS_NCTC8325_2342404_2343009
SAOUHSC_02547	-	molybdenum ABC transporter, permease protein, putative	CDS	2343009	2343681	-1	CDS_NCTC8325_2343010_2343681
SAOUHSC_02549	-	molybdenum ABC transporter, periplasmic molybdate-binding protein	CDS	2343694	2344477	-1	CDS_NCTC8325_2343695_2344477
SAOUHSC_02550	-	formate dehydrogenase family accessory protein FdhD	CDS	2344766	2345564	1	CDS_NCTC8325_2344767_2345564
SAOUHSC_02551	-	conserved hypothetical protein	CDS	2345735	2346506	-1	CDS_NCTC8325_2345736_2346506
SAOUHSC_02552	-	conserved hypothetical protein	CDS	2346577	2347132	-1	CDS_NCTC8325_2346578_2347132
SAOUHSC_02553	-	conserved hypothetical protein	CDS	2347252	2348194	-1	CDS_NCTC8325_2347253_2348194
SAOUHSC_02554	-	conserved hypothetical protein	CDS	2348592	2349501	-1	CDS_NCTC8325_2348593_2349501
SAOUHSC_02555	-	conserved hypothetical protein	CDS	2349714	2349891	-1	CDS_NCTC8325_2349715_2349891
SAOUHSC_02556	-	conserved hypothetical protein	CDS	2350013	2350880	-1	CDS_NCTC8325_2350014_2350880
SAOUHSC_02557	-	urea transporter, putative	CDS	2351096	2351987	-1	CDS_NCTC8325_2351097_2351987
SAOUHSC_02558	-	urease, gamma subunit	CDS	2352261	2352564	1	CDS_NCTC8325_2352262_2352564
SAOUHSC_02559	-	urease, beta subunit, putative	CDS	2352577	2352988	1	CDS_NCTC8325_2352578_2352988
SAOUHSC_02561	-	urease, alpha subunit	CDS	2352984	2354700	1	CDS_NCTC8325_2352985_2354700
SAOUHSC_02562	-	urease accessory protein UreE, putative	CDS	2354712	2355165	1	CDS_NCTC8325_2354713_2355165
SAOUHSC_02563	-	urease accessory protein UreF, putative	CDS	2355157	2355847	1	CDS_NCTC8325_2355158_2355847
SAOUHSC_02564	-	urease accessory protein UreG	CDS	2355859	2356474	1	CDS_NCTC8325_2355860_2356474
SAOUHSC_02565	-	urease accessory protein UreD, putative	CDS	2356473	2357310	1	CDS_NCTC8325_2356474_2357310
SAOUHSC_02566	-	conserved hypothetical protein	CDS	2357498	2357846	-1	CDS_NCTC8325_2357499_2357846
SAOUHSC_02567	-	hypothetical protein	CDS	2358143	2358323	1	CDS_NCTC8325_2358144_2358323
SAOUHSC_02568	-	conserved hypothetical protein	CDS	2358273	2358600	-1	CDS_NCTC8325_2358274_2358600
SAOUHSC_02569	-	conserved hypothetical protein	CDS	2358663	2359407	-1	CDS_NCTC8325_2358664_2359407
SAOUHSC_02570	-	conserved hypothetical protein	CDS	2359432	2361388	-1	CDS_NCTC8325_2359433_2361388
SAOUHSC_02571	-	secretory antigen precursor, putative	CDS	2361997	2362801	1	CDS_NCTC8325_2361998_2362801
SAOUHSC_02572	-	conserved hypothetical protein	CDS	2362817	2363060	-1	CDS_NCTC8325_2362818_2363060
SAOUHSC_02573	-	Na+/H+ antiporter NhaC	CDS	2363233	2364634	-1	CDS_NCTC8325_2363234_2364634
SAOUHSC_02574	-	conserved hypothetical protein	CDS	2364728	2365811	-1	CDS_NCTC8325_2364729_2365811
SAOUHSC_02575	-	conserved hypothetical protein	CDS	2366058	2366481	1	CDS_NCTC8325_2366059_2366481
SAOUHSC_02576	-	secretory antigen precursor SsaA, putative	CDS	2366717	2367218	1	CDS_NCTC8325_2366718_2367218
SAOUHSC_A02445	-	conserved hypothetical protein	CDS	2367265	2367523	1	CDS_NCTC8325_2367266_2367523
SAOUHSC_02577	-	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain protein	CDS	2367579	2368533	1	CDS_NCTC8325_2367580_2368533
SAOUHSC_02579	-	conserved hypothetical protein	CDS	2368624	2369749	-1	CDS_NCTC8325_2368625_2369749
SAOUHSC_02580	-	N-acetylmuramoyl-L-alanine amidase, putative	CDS	2370059	2370698	-1	CDS_NCTC8325_2370060_2370698
SAOUHSC_A02450	-	conserved hypothetical protein	CDS	2370857	2371091	-1	CDS_NCTC8325_2370858_2371091
SAOUHSC_02581	-	conserved hypothetical protein	CDS	2371318	2371792	-1	CDS_NCTC8325_2371319_2371792
SAOUHSC_02582	-	formate dehydrogenase, alpha subunit, putative	CDS	2371791	2374746	-1	CDS_NCTC8325_2371792_2374746
SAOUHSC_02583	-	transcriptional regulator, putative	CDS	2375347	2376271	-1	CDS_NCTC8325_2375348_2376271
SAOUHSC_02584	-	conserved hypothetical protein	CDS	2376427	2377225	-1	CDS_NCTC8325_2376428_2377225
SAOUHSC_02585	-	conserved hypothetical protein	CDS	2377609	2378302	1	CDS_NCTC8325_2377610_2378302
SAOUHSC_02586	-	conserved hypothetical protein	CDS	2378657	2378972	1	CDS_NCTC8325_2378658_2378972
SAOUHSC_02587	-	conserved hypothetical protein	CDS	2378948	2379686	-1	CDS_NCTC8325_2378949_2379686
SAOUHSC_02588	-	conserved hypothetical protein	CDS	2379509	2380064	1	CDS_NCTC8325_2379510_2380064
SAOUHSC_02589	-	conserved hypothetical protein	CDS	2380508	2381381	1	CDS_NCTC8325_2380509_2381381
SAOUHSC_02590	-	conserved hypothetical protein	CDS	2381767	2383147	-1	CDS_NCTC8325_2381768_2383147
SAOUHSC_02591	-	conserved hypothetical protein	CDS	2383426	2383783	1	CDS_NCTC8325_2383427_2383783
SAOUHSC_02592	-	conserved hypothetical protein	CDS	2383779	2383965	1	CDS_NCTC8325_2383780_2383965
SAOUHSC_02593	-	conserved hypothetical protein	CDS	2384060	2384252	-1	CDS_NCTC8325_2384061_2384252
SAOUHSC_02594	-	conserved hypothetical protein	CDS	2384262	2384898	-1	CDS_NCTC8325_2384263_2384898
SAOUHSC_02595	-	conserved hypothetical protein	CDS	2384972	2385890	-1	CDS_NCTC8325_2384973_2385890
SAOUHSC_02596	-	conserved hypothetical protein	CDS	2386156	2386687	1	CDS_NCTC8325_2386157_2386687
SAOUHSC_02597	-	PTS system component, putative	CDS	2386752	2388357	-1	CDS_NCTC8325_2386753_2388357
SAOUHSC_02599	-	Hex regulon repressor, putative	CDS	2388686	2389451	1	CDS_NCTC8325_2388687_2389451
SAOUHSC_02600	-	conserved hypothetical protein	CDS	2389508	2390015	-1	CDS_NCTC8325_2389509_2390015
SAOUHSC_02601	-	Na+/H+ antiporter, putative	CDS	2390181	2391393	-1	CDS_NCTC8325_2390182_2391393
SAOUHSC_02602	-	hypothetical protein	CDS	2391277	2391637	1	CDS_NCTC8325_2391278_2391637
SAOUHSC_02603	-	conserved hypothetical protein	CDS	2391719	2392289	-1	CDS_NCTC8325_2391720_2392289
SAOUHSC_02604	-	conserved hypothetical protein	CDS	2392775	2393657	-1	CDS_NCTC8325_2392776_2393657
SAOUHSC_02605	-	conserved hypothetical protein	CDS	2393767	2394889	-1	CDS_NCTC8325_2393768_2394889
SAOUHSC_02606	-	imidazolonepropionase	CDS	2395165	2396404	-1	CDS_NCTC8325_2395166_2396404
SAOUHSC_02607	-	urocanate hydratase	CDS	2396403	2398065	-1	CDS_NCTC8325_2396404_2398065
SAOUHSC_02608	-	conserved hypothetical protein	CDS	2398224	2399109	1	CDS_NCTC8325_2398225_2399109
SAOUHSC_02609	-	fosfomycin resistance protein, putative	CDS	2399530	2399950	1	CDS_NCTC8325_2399531_2399950
SAOUHSC_02610	-	formiminoglutamase	CDS	2400205	2401141	-1	CDS_NCTC8325_2400206_2401141
SAOUHSC_02611	-	conserved hypothetical protein	CDS	2401430	2402690	1	CDS_NCTC8325_2401431_2402690
SAOUHSC_02612	-	ribose 5-phosphate isomerase, putative	CDS	2402755	2403442	-1	CDS_NCTC8325_2402756_2403442
SAOUHSC_02613	-	conserved hypothetical protein	CDS	2403615	2404269	1	CDS_NCTC8325_2403616_2404269
SAOUHSC_A02483	-	hypothetical protein	CDS	2404292	2404481	1	CDS_NCTC8325_2404293_2404481
SAOUHSC_02614	-	aldose 1-epimerase precursor, putative	CDS	2404504	2405524	-1	CDS_NCTC8325_2404505_2405524
SAOUHSC_02615	-	conserved hypothetical protein	CDS	2405553	2405880	-1	CDS_NCTC8325_2405554_2405880
SAOUHSC_02616	-	hypothetical protein	CDS	2405928	2406114	-1	CDS_NCTC8325_2405929_2406114
SAOUHSC_02618	-	conserved hypothetical protein	CDS	2406097	2407330	-1	CDS_NCTC8325_2406098_2407330
SAOUHSC_02619	-	conserved hypothetical protein	CDS	2407322	2408222	-1	CDS_NCTC8325_2407323_2408222
SAOUHSC_02620	-	conserved hypothetical protein	CDS	2408452	2409100	-1	CDS_NCTC8325_2408453_2409100
SAOUHSC_02621	-	DNA-3-methyladenine glycosylase, putative	CDS	2409498	2410107	1	CDS_NCTC8325_2409499_2410107
SAOUHSC_02622	-	sodium/glutamate symporter	CDS	2410443	2411652	1	CDS_NCTC8325_2410444_2411652
SAOUHSC_02623	-	conserved hypothetical protein	CDS	2411699	2412749	-1	CDS_NCTC8325_2411700_2412749
SAOUHSC_02624	-	conserved hypothetical protein	CDS	2412779	2413727	-1	CDS_NCTC8325_2412780_2413727
SAOUHSC_02625	-	conserved hypothetical protein	CDS	2413823	2414315	1	CDS_NCTC8325_2413824_2414315
SAOUHSC_02626	-	conserved hypothetical protein	CDS	2414311	2414731	1	CDS_NCTC8325_2414312_2414731
SAOUHSC_02627	-	conserved hypothetical protein	CDS	2414838	2415741	-1	CDS_NCTC8325_2414839_2415741
SAOUHSC_02628	-	conserved hypothetical protein	CDS	2415966	2416605	1	CDS_NCTC8325_2415967_2416605
SAOUHSC_02629	-	drug resistance transporter, EmrB/QacA subfamily, putative	CDS	2416850	2418782	-1	CDS_NCTC8325_2416851_2418782
SAOUHSC_02630	-	conserved hypothetical protein	CDS	2418794	2419442	-1	CDS_NCTC8325_2418795_2419442
SAOUHSC_02631	-	conserved hypothetical protein	CDS	2419562	2420114	1	CDS_NCTC8325_2419563_2420114
SAOUHSC_02632	-	conserved hypothetical protein	CDS	2420343	2420631	-1	CDS_NCTC8325_2420344_2420631
SAOUHSC_02633	-	conserved hypothetical protein	CDS	2420612	2421551	-1	CDS_NCTC8325_2420613_2421551
SAOUHSC_02634	-	conserved hypothetical protein	CDS	2421660	2421789	-1	CDS_NCTC8325_2421661_2421789
SAOUHSC_02635	-	conserved hypothetical protein	CDS	2421819	2423202	-1	CDS_NCTC8325_2421820_2423202
SAOUHSC_A02503	-	hypothetical protein	CDS	2423111	2423381	1	CDS_NCTC8325_2423112_2423381
SAOUHSC_02636	-	conserved hypothetical protein	CDS	2423441	2423618	-1	CDS_NCTC8325_2423442_2423618
SAOUHSC_02637	-	conserved hypothetical protein	CDS	2423660	2423897	-1	CDS_NCTC8325_2423661_2423897
SAOUHSC_02638	-	conserved hypothetical protein	CDS	2424091	2425060	1	CDS_NCTC8325_2424092_2425060
SAOUHSC_A02505	-	conserved hypothetical protein	CDS	2425298	2425460	-1	CDS_NCTC8325_2425299_2425460
SAOUHSC_02639	-	truncated transposase	CDS	2425634	2425991	1	CDS_NCTC8325_2425635_2425991
SAOUHSC_02640	-	conserved hypothetical protein	CDS	2426130	2426796	-1	CDS_NCTC8325_2426131_2426796
SAOUHSC_02641	-	permease, putative domain protein	CDS	2426795	2427851	-1	CDS_NCTC8325_2426796_2427851
SAOUHSC_02643	-	DNA-binding response regulator, putative	CDS	2427986	2428661	1	CDS_NCTC8325_2427987_2428661
SAOUHSC_02644	-	sensor histidine kinase, putative	CDS	2428653	2430027	1	CDS_NCTC8325_2428654_2430027
SAOUHSC_02645	-	conserved hypothetical protein	CDS	2430189	2430633	1	CDS_NCTC8325_2430190_2430633
SAOUHSC_02646	-	conserved hypothetical protein	CDS	2430629	2431085	1	CDS_NCTC8325_2430630_2431085
SAOUHSC_02647	-	malate:quinone-oxidoreductase	CDS	2431150	2432629	-1	CDS_NCTC8325_2431151_2432629
SAOUHSC_02648	-	L-lactate permease	CDS	2433009	2434608	-1	CDS_NCTC8325_2433010_2434608
SAOUHSC_02649	-	conserved hypothetical protein	CDS	2434924	2436598	1	CDS_NCTC8325_2434925_2436598
SAOUHSC_02650	-	lipoprotein, putative	CDS	2436750	2437380	-1	CDS_NCTC8325_2436751_2437380
SAOUHSC_02651	-	conserved hypothetical protein	CDS	2437693	2438209	-1	CDS_NCTC8325_2437694_2438209
SAOUHSC_02652	-	conserved hypothetical protein	CDS	2438501	2439404	1	CDS_NCTC8325_2438502_2439404
SAOUHSC_02653	-	conserved hypothetical protein	CDS	2439449	2439785	-1	CDS_NCTC8325_2439450_2439785
SAOUHSC_02654	-	conserved hypothetical protein	CDS	2439886	2440921	-1	CDS_NCTC8325_2439887_2440921
SAOUHSC_02655	-	conserved hypothetical protein	CDS	2440931	2441048	-1	CDS_NCTC8325_2440932_2441048
SAOUHSC_02656	-	conserved hypothetical protein	CDS	2441152	2441584	-1	CDS_NCTC8325_2441153_2441584
SAOUHSC_02657	-	conserved hypothetical protein	CDS	2441635	2441728	1	CDS_NCTC8325_2441636_2441728
SAOUHSC_02658	-	membrane protein, putative	CDS	2441790	2443068	-1	CDS_NCTC8325_2441791_2443068
SAOUHSC_02659	-	conserved hypothetical protein	CDS	2443228	2443852	1	CDS_NCTC8325_2443229_2443852
SAOUHSC_02660	-	conserved hypothetical protein	CDS	2443897	2444842	1	CDS_NCTC8325_2443898_2444842
SAOUHSC_02661	-	PTS system sucrose-specific IIBC component, putative	CDS	2444927	2446178	-1	CDS_NCTC8325_2444928_2446178
SAOUHSC_02662	-	PTS system sucrose-specific IIBC component	CDS	2446155	2446371	-1	CDS_NCTC8325_2446156_2446371
SAOUHSC_02663	-	conserved hypothetical protein	CDS	2446356	2446938	1	CDS_NCTC8325_2446357_2446938
SAOUHSC_02664	-	transcriptional regulator, putative	CDS	2448425	2450531	1	CDS_NCTC8325_2448426_2450531
SAOUHSC_02665	-	conserved hypothetical protein	CDS	2450601	2451024	1	CDS_NCTC8325_2450602_2451024
SAOUHSC_02666	-	conserved hypothetical protein	CDS	2451288	2451645	1	CDS_NCTC8325_2451289_2451645
SAOUHSC_02667	-	conserved hypothetical protein	CDS	2452048	2453326	-1	CDS_NCTC8325_2452049_2453326
SAOUHSC_02668	-	conserved hypothetical protein	CDS	2453507	2453873	-1	CDS_NCTC8325_2453508_2453873
SAOUHSC_02669	-	conserved hypothetical protein	CDS	2454270	2454717	1	CDS_NCTC8325_2454271_2454717
SAOUHSC_02670	-	conserved hypothetical protein	CDS	2454932	2455361	1	CDS_NCTC8325_2454933_2455361
SAOUHSC_02671	-	conserved hypothetical protein	CDS	2455467	2456637	-1	CDS_NCTC8325_2455468_2456637
SAOUHSC_02672	-	conserved hypothetical protein	CDS	2457006	2457645	1	CDS_NCTC8325_2457007_2457645
SAOUHSC_02673	-	conserved hypothetical protein	CDS	2457714	2457921	1	CDS_NCTC8325_2457715_2457921
SAOUHSC_02674	-	conserved hypothetical protein	CDS	2457899	2458640	1	CDS_NCTC8325_2457900_2458640
SAOUHSC_02675	-	conserved hypothetical protein	CDS	2458897	2459500	-1	CDS_NCTC8325_2458898_2459500
SAOUHSC_02676	-	conserved hypothetical protein	CDS	2459573	2460608	-1	CDS_NCTC8325_2459574_2460608
SAOUHSC_02677	-	conserved hypothetical protein	CDS	2460631	2461084	-1	CDS_NCTC8325_2460632_2461084
SAOUHSC_02678	-	respiratory nitrate reductase, gamma subunit	CDS	2461103	2461781	-1	CDS_NCTC8325_2461104_2461781
SAOUHSC_02679	-	respiratory nitrate reductase, delta subunit, putative	CDS	2461773	2462364	-1	CDS_NCTC8325_2461774_2462364
SAOUHSC_02680	-	nitrate reductase, beta subunit	CDS	2462341	2463787	-1	CDS_NCTC8325_2462342_2463787
SAOUHSC_02681	-	nitrate reductase, alpha subunit	CDS	2463890	2467580	-1	CDS_NCTC8325_2463891_2467580
SAOUHSC_02682	-	uroporphyrin-III C-methyltransferase, putative	CDS	2467888	2468866	-1	CDS_NCTC8325_2467889_2468866
SAOUHSC_02683	-	assimilatory nitrite reductase [NAD(P)H], small subunit, putative	CDS	2468856	2469171	-1	CDS_NCTC8325_2468857_2469171
SAOUHSC_02684	-	assimilatory nitrite reductase [NAD(P)H], large subunit, putative	CDS	2469174	2471580	-1	CDS_NCTC8325_2469175_2471580
SAOUHSC_02685	-	conserved hypothetical protein	CDS	2471645	2472377	-1	CDS_NCTC8325_2471646_2472377
SAOUHSC_02686	-	conserved hypothetical protein	CDS	2472606	2473143	-1	CDS_NCTC8325_2472607_2473143
