locus_tag	gene	product	type	start	end	strand	snpEff_locus_id
SAEMRSA1520550	-	putative membrane protein	CDS	2226456	2227548	1	CDS_EMRSA15_2226457_2227548
SAEMRSA1520560	-	hypothetical protein	CDS	2228128	2228209	-1	CDS_EMRSA15_2228129_2228209
SAEMRSA1520570	-	transposase (fragment)	CDS	2228539	2229065	1	CDS_EMRSA15_2228540_2229065
SAEMRSA1520580	-	hypothetical protein	CDS	2229514	2229607	1	CDS_EMRSA15_2229515_2229607
SAEMRSA1520590	-	haloacid dehalogenase-like hydrolase	CDS	2229727	2230585	-1	CDS_EMRSA15_2229728_2230585
SAEMRSA1520600	-	ABC transporter ATP-binding protein	CDS	2230652	2231435	-1	CDS_EMRSA15_2230653_2231435
SAEMRSA1520610	glmS gcaA	glucosamine--fructose-6-phosphate aminotransferase [isomerizing]	CDS	2231666	2233472	-1	CDS_EMRSA15_2231667_2233472
SAEMRSA1520620	mtlA	PTS system, mannitol-specific IIBC component	CDS	2234152	2235691	1	CDS_EMRSA15_2234153_2235691
SAEMRSA1520630	-	putative transcriptional antiterminator	CDS	2235725	2237858	1	CDS_EMRSA15_2235726_2237858
SAEMRSA1520640	mtlF	PTS system, mannitol-specific IIA component	CDS	2237869	2238304	1	CDS_EMRSA15_2237870_2238304
SAEMRSA1520650	mtlD	putative mannitol-1-phosphate 5-dehydrogenase	CDS	2238303	2239410	1	CDS_EMRSA15_2238304_2239410
SAEMRSA1520660	fmtB mrp	putative surface anchored protein	CDS	2239728	2247045	-1	CDS_EMRSA15_2239729_2247045
SAEMRSA1520670	-	putative phosphoglucosamine mutase	CDS	2247321	2248677	-1	CDS_EMRSA15_2247322_2248677
SAEMRSA1520680	-	putative exported protein	CDS	2248703	2249636	-1	CDS_EMRSA15_2248704_2249636
SAEMRSA1520690	-	putative membrane protein	CDS	2249637	2250447	-1	CDS_EMRSA15_2249638_2250447
SAEMRSA1520700	rocF	arginase	CDS	2250635	2251544	-1	CDS_EMRSA15_2250636_2251544
SAEMRSA1520710	-	conserved hypothetical protein	CDS	2257687	2258752	-1	CDS_EMRSA15_2257688_2258752
SAEMRSA1520720	-	putative transport protein	CDS	2258899	2260345	-1	CDS_EMRSA15_2258900_2260345
SAEMRSA1520730	-	putative membrane protein	CDS	2260530	2260998	-1	CDS_EMRSA15_2260531_2260998
SAEMRSA1520740	-	putative transport protein	CDS	2261125	2262469	-1	CDS_EMRSA15_2261126_2262469
SAEMRSA1520750	-	putative membrane protein	CDS	2262748	2263432	-1	CDS_EMRSA15_2262749_2263432
SAEMRSA1520760	-	putative UTP--glucose-1-phosphate uridylyltransferase	CDS	2263450	2264638	-1	CDS_EMRSA15_2263451_2264638
SAEMRSA1520770	-	putative membrane protein	CDS	2264681	2265197	-1	CDS_EMRSA15_2264682_2265197
SAEMRSA1520780	-	conserved hypothetical protein	CDS	2265373	2265634	1	CDS_EMRSA15_2265374_2265634
SAEMRSA1520790	-	putative membrane protein	CDS	2265765	2267136	-1	CDS_EMRSA15_2265766_2267136
SAEMRSA1520800	-	FecCD transport family protein	CDS	2267371	2268340	-1	CDS_EMRSA15_2267372_2268340
SAEMRSA1520810	-	FecCD transport family protein	CDS	2268336	2269368	-1	CDS_EMRSA15_2268337_2269368
SAEMRSA1520820	-	putative transport system binding lipoprotein	CDS	2269379	2270363	-1	CDS_EMRSA15_2269380_2270363
SAEMRSA1520830	-	hypothetical protein	CDS	2270755	2271826	-1	CDS_EMRSA15_2270756_2271826
SAEMRSA1520840	-	hypothetical protein	CDS	2271832	2273590	-1	CDS_EMRSA15_2271833_2273590
SAEMRSA1520850	-	putative membrane protein	CDS	2273576	2274770	-1	CDS_EMRSA15_2273577_2274770
SAEMRSA1520860	-	hypothetical protein	CDS	2274871	2276848	1	CDS_EMRSA15_2274872_2276848
SAEMRSA1520870	asp23	alkaline shock protein 23	CDS	2277008	2277518	-1	CDS_EMRSA15_2277009_2277518
SAEMRSA1520880	-	putative membrane protein	CDS	2277580	2277820	-1	CDS_EMRSA15_2277581_2277820
SAEMRSA1520890	-	putative membrane protein	CDS	2277832	2278369	-1	CDS_EMRSA15_2277833_2278369
SAEMRSA1520900	opuD2	glycine betaine transporter 2	CDS	2278543	2280106	-1	CDS_EMRSA15_2278544_2280106
SAEMRSA1520910	-	putative zinc-binding dehydrogenase	CDS	2280412	2281420	-1	CDS_EMRSA15_2280413_2281420
SAEMRSA1520920	-	putative zinc-binding dehydrogenase	CDS	2281653	2282658	-1	CDS_EMRSA15_2281654_2282658
SAEMRSA1520930	-	putative exported protein	CDS	2282937	2283807	-1	CDS_EMRSA15_2282938_2283807
SAEMRSA1520940	lacG	6-phospho-beta-galactosidase	CDS	2284072	2285485	-1	CDS_EMRSA15_2284073_2285485
SAEMRSA1520950	lacE	PTS system, lactose-specific IIBC component	CDS	2285502	2287215	-1	CDS_EMRSA15_2285503_2287215
SAEMRSA1520960	lacF	PTS system, lactose-specific IIA component	CDS	2287220	2287532	-1	CDS_EMRSA15_2287221_2287532
SAEMRSA1520970	lacD	tagatose 1,6-diphosphate aldolase	CDS	2287553	2288534	-1	CDS_EMRSA15_2287554_2288534
SAEMRSA1520980	lacC	tagatose-6-phosphate kinase	CDS	2288537	2289470	-1	CDS_EMRSA15_2288538_2289470
SAEMRSA1520990	lacB	galactose-6-phosphate isomerase LacB subunit	CDS	2289482	2289998	-1	CDS_EMRSA15_2289483_2289998
SAEMRSA1521000	lacA	galactose-6-phosphate isomerase LacA subunit	CDS	2290013	2290442	-1	CDS_EMRSA15_2290014_2290442
SAEMRSA1521010	lacR	lactose phosphotransferase system repressor	CDS	2290809	2291565	-1	CDS_EMRSA15_2290810_2291565
SAEMRSA1521020	-	Sir2 family protein	CDS	2291815	2292547	1	CDS_EMRSA15_2291816_2292547
SAEMRSA1521030	-	hypothetical protein	CDS	2292837	2293446	-1	CDS_EMRSA15_2292838_2293446
SAEMRSA1521040	-	hypothetical protein	CDS	2293708	2293834	-1	CDS_EMRSA15_2293709_2293834
SAEMRSA1521050	-	aldo/keto reductase family protein	CDS	2294053	2294902	-1	CDS_EMRSA15_2294054_2294902
SAEMRSA1521060	-	MerR family regulatory protein	CDS	2294971	2295388	-1	CDS_EMRSA15_2294972_2295388
SAEMRSA1521070	hysA2	hyaluronate lyase precursor 2	CDS	2295795	2298222	1	CDS_EMRSA15_2295796_2298222
SAEMRSA1521080	-	peptidase family M23/M37 protein	CDS	2298281	2299136	-1	CDS_EMRSA15_2298282_2299136
SAEMRSA1521090	-	conserved hypothetical protein	CDS	2300008	2300287	1	CDS_EMRSA15_2300009_2300287
SAEMRSA1521100	-	putative gycosyltransferase	CDS	2300296	2301814	1	CDS_EMRSA15_2300297_2301814
SAEMRSA1521110	-	hypothetical protein	CDS	2302046	2302862	-1	CDS_EMRSA15_2302047_2302862
SAEMRSA1521120	-	putative exported protein	CDS	2303156	2303582	1	CDS_EMRSA15_2303157_2303582
SAEMRSA1521130	-	conserved hypothetical protein	CDS	2303960	2304665	-1	CDS_EMRSA15_2303961_2304665
SAEMRSA1521140	-	putative acetolactate synthase	CDS	2304701	2306366	-1	CDS_EMRSA15_2304702_2306366
SAEMRSA1521150	-	hypothetical protein	CDS	2306860	2307043	-1	CDS_EMRSA15_2306861_2307043
SAEMRSA1521160	rpsI	30S ribosomal protein S9	CDS	2308460	2308853	-1	CDS_EMRSA15_2308461_2308853
SAEMRSA1521170	rplM	50S ribosomal protein L13	CDS	2308872	2309310	-1	CDS_EMRSA15_2308873_2309310
SAEMRSA1521180	-	putative tRNA pseudouridine synthase	CDS	2309549	2310353	-1	CDS_EMRSA15_2309550_2310353
SAEMRSA1521190	-	putative cobalt transport protein	CDS	2310357	2311164	-1	CDS_EMRSA15_2310358_2311164
SAEMRSA1521200	-	ABC transporter ATP-binding protein	CDS	2311153	2312014	-1	CDS_EMRSA15_2311154_2312014
SAEMRSA1521210	-	ABC transporter ATP-binding protein	CDS	2312010	2312820	-1	CDS_EMRSA15_2312011_2312820
SAEMRSA1521220	rplQ	50S ribosomal protein L17	CDS	2313357	2313726	-1	CDS_EMRSA15_2313358_2313726
SAEMRSA1521230	rpoA	DNA-directed RNA polymerase alpha chain	CDS	2313742	2314687	-1	CDS_EMRSA15_2313743_2314687
SAEMRSA1521240	rpsK	30S ribosomal protein S11	CDS	2314761	2315151	-1	CDS_EMRSA15_2314762_2315151
SAEMRSA1521250	rpsM	30S ribosomal protein S13	CDS	2315174	2315540	-1	CDS_EMRSA15_2315175_2315540
SAEMRSA1521260	rpmJ	50S ribosomal protein L36	CDS	2315562	2315676	-1	CDS_EMRSA15_2315563_2315676
SAEMRSA1521270	infA	translation initiation factor IF-1	CDS	2315707	2315926	-1	CDS_EMRSA15_2315708_2315926
SAEMRSA1521280	adk	adenylate kinase	CDS	2316118	2316766	-1	CDS_EMRSA15_2316119_2316766
SAEMRSA1521290	secY	preprotein translocase SecY subunit	CDS	2316782	2318075	-1	CDS_EMRSA15_2316783_2318075
SAEMRSA1521300	rplO	50S ribosomal protein L15	CDS	2318074	2318515	-1	CDS_EMRSA15_2318075_2318515
SAEMRSA1521310	rpmD	50S ribosomal protein L30	CDS	2318531	2318711	-1	CDS_EMRSA15_2318532_2318711
SAEMRSA1521320	rpsE	30S ribosomal protein S5	CDS	2318727	2319228	-1	CDS_EMRSA15_2318728_2319228
SAEMRSA1521330	rplR	50S ribosomal protein L18	CDS	2319248	2319608	-1	CDS_EMRSA15_2319249_2319608
SAEMRSA1521340	rplF	50S ribosomal protein L6	CDS	2319638	2320175	-1	CDS_EMRSA15_2319639_2320175
SAEMRSA1521350	rpsH	30S ribosomal protein S8	CDS	2320199	2320598	-1	CDS_EMRSA15_2320200_2320598
SAEMRSA1521360	rpsN	30S ribosomal protein S14	CDS	2320629	2320815	-1	CDS_EMRSA15_2320630_2320815
SAEMRSA1521370	rplE	50S ribosomal protein L5	CDS	2320837	2321377	-1	CDS_EMRSA15_2320838_2321377
SAEMRSA1521380	rplX	50S ribosomal protein L24	CDS	2321403	2321721	-1	CDS_EMRSA15_2321404_2321721
SAEMRSA1521390	rplN	50S ribosomal protein L14	CDS	2321756	2322125	-1	CDS_EMRSA15_2321757_2322125
SAEMRSA1521400	rpsQ	30S ribosomal protein S17	CDS	2322156	2322420	-1	CDS_EMRSA15_2322157_2322420
SAEMRSA1521410	rpmC	50S ribosomal protein L29	CDS	2322443	2322653	-1	CDS_EMRSA15_2322444_2322653
SAEMRSA1521420	rplP	50S ribosomal protein L16	CDS	2322642	2323077	-1	CDS_EMRSA15_2322643_2323077
SAEMRSA1521430	rpsC	30S ribosomal protein S3	CDS	2323079	2323733	-1	CDS_EMRSA15_2323080_2323733
SAEMRSA1521440	rplV	50S ribosomal protein L22	CDS	2323756	2324110	-1	CDS_EMRSA15_2323757_2324110
SAEMRSA1521450	rpsS	30S ribosomal protein S19	CDS	2324138	2324417	-1	CDS_EMRSA15_2324139_2324417
SAEMRSA1521460	rplB	50S ribosomal protein L2	CDS	2324483	2325317	-1	CDS_EMRSA15_2324484_2325317
SAEMRSA1521470	rplW	50S ribosomal protein L23	CDS	2325349	2325625	-1	CDS_EMRSA15_2325350_2325625
SAEMRSA1521480	rplD	50S ribosomal protein L4	CDS	2325624	2326248	-1	CDS_EMRSA15_2325625_2326248
SAEMRSA1521490	rplC	50S ribosomal protein L3	CDS	2326274	2326937	-1	CDS_EMRSA15_2326275_2326937
SAEMRSA1521500	rpsJ	30S ribosomal protein S10	CDS	2326964	2327273	-1	CDS_EMRSA15_2326965_2327273
SAEMRSA1521510	-	putative membrane protein	CDS	2327623	2328019	1	CDS_EMRSA15_2327624_2328019
SAEMRSA1521520	-	xanthine/uracil permeases family protein	CDS	2328209	2329544	-1	CDS_EMRSA15_2328210_2329544
SAEMRSA1521530	-	putative DNA topoisomerase	CDS	2329656	2331792	-1	CDS_EMRSA15_2329657_2331792
SAEMRSA1521540	-	acetyltransferase (GNAT) family protein	CDS	2331978	2332866	1	CDS_EMRSA15_2331979_2332866
SAEMRSA1521550	glcU	glucose uptake protein	CDS	2333046	2333910	1	CDS_EMRSA15_2333047_2333910
SAEMRSA1521560	-	putative membrane protein	CDS	2334564	2335473	-1	CDS_EMRSA15_2334565_2335473
SAEMRSA1521570	-	conserved hypothetical protein	CDS	2335605	2335770	1	CDS_EMRSA15_2335606_2335770
SAEMRSA1521580	-	putative membrane protein	CDS	2336014	2336332	1	CDS_EMRSA15_2336015_2336332
SAEMRSA1521590	-	AcrB/AcrD/AcrF family protein	CDS	2336518	2339686	-1	CDS_EMRSA15_2336519_2339686
SAEMRSA1521600	fmhB femX	putative peptidoglycan pentaglycine interpeptide biosynthesis protein	CDS	2339802	2341068	-1	CDS_EMRSA15_2339803_2341068
SAEMRSA1521610	-	putative membrane protein	CDS	2341456	2341708	1	CDS_EMRSA15_2341457_2341708
SAEMRSA1521620	-	hypothetical protein	CDS	2341699	2342464	-1	CDS_EMRSA15_2341700_2342464
SAEMRSA1521630	-	MarR family regulatory protein	CDS	2342626	2343067	1	CDS_EMRSA15_2342627_2343067
SAEMRSA1521640	-	putative transporter protein	CDS	2343059	2344271	1	CDS_EMRSA15_2343060_2344271
SAEMRSA1521650	-	hypothetical protein	CDS	2344372	2344723	-1	CDS_EMRSA15_2344373_2344723
SAEMRSA1521660	moaA	putative molybdenum cofactor biosynthesis protein A	CDS	2345303	2346326	-1	CDS_EMRSA15_2345304_2346326
SAEMRSA1521670	mobA	putative molybdopterin-guanine dinucleotide biosynthesis protein A	CDS	2346345	2346945	-1	CDS_EMRSA15_2346346_2346945
SAEMRSA1521680	moaD	putative molybdopterin-synthase small subunit	CDS	2346951	2347185	-1	CDS_EMRSA15_2346952_2347185
SAEMRSA1521690	moaE	putative molybdopterin-synthase large subunit	CDS	2347190	2347637	-1	CDS_EMRSA15_2347191_2347637
SAEMRSA1521700	mobB	putative molybdopterin-guanine dinucleotide biosynthesis protein B	CDS	2347650	2348136	-1	CDS_EMRSA15_2347651_2348136
SAEMRSA1521710	moeA	putative molybdenum cofactor biosynthesis protein	CDS	2348132	2349392	-1	CDS_EMRSA15_2348133_2349392
SAEMRSA1521720	moaC	putative molybdenum cofactor biosynthesis protein C	CDS	2349454	2349949	1	CDS_EMRSA15_2349455_2349949
SAEMRSA1521730	moaB	putative molybdenum cofactor biosynthesis protein B	CDS	2349950	2350457	-1	CDS_EMRSA15_2349951_2350457
SAEMRSA1521740	moeB	putative molybdopterin synthase sulfurylase	CDS	2350487	2351492	-1	CDS_EMRSA15_2350488_2351492
SAEMRSA1521750	modC	putative molybdenum transport ATP-binding protein	CDS	2351660	2352266	-1	CDS_EMRSA15_2351661_2352266
SAEMRSA1521760	modB	putative molybdenum transport system permease protein	CDS	2352266	2352938	-1	CDS_EMRSA15_2352267_2352938
SAEMRSA1521770	modA	putative molybdate-binding lipoprotein precursor	CDS	2352951	2353734	-1	CDS_EMRSA15_2352952_2353734
SAEMRSA1521780	-	FdhD/NarQ family protein	CDS	2354023	2354821	1	CDS_EMRSA15_2354024_2354821
SAEMRSA1521790	-	acetyltransferase (GNAT) family protein	CDS	2354997	2355768	-1	CDS_EMRSA15_2354998_2355768
SAEMRSA1521800	-	BioY family protein	CDS	2355824	2356394	-1	CDS_EMRSA15_2355825_2356394
SAEMRSA1521810	-	putative inosine-uridine preferring nucleoside hydrolase	CDS	2356514	2357456	-1	CDS_EMRSA15_2356515_2357456
SAEMRSA1521820	-	putative ferrichrome-binding lipoprotein precursor	CDS	2357853	2358762	-1	CDS_EMRSA15_2357854_2358762
SAEMRSA1521830	-	conserved hypothetical protein	CDS	2358974	2360129	-1	CDS_EMRSA15_2358975_2360129
SAEMRSA1521840	-	putative membrane protein	CDS	2360345	2361245	-1	CDS_EMRSA15_2360346_2361245
SAEMRSA1521850	ureA	urease gamma subunit	CDS	2361510	2361813	1	CDS_EMRSA15_2361511_2361813
SAEMRSA1521860	ureB	urease beta subunit	CDS	2361826	2362237	1	CDS_EMRSA15_2361827_2362237
SAEMRSA1521870	ureC	urease alpha subunit (pseudogene)	CDS	2362233	2363948	1	CDS_EMRSA15_2362234_2363948
SAEMRSA1521880	ureE	urease accessory protein UreE	CDS	2363960	2364413	1	CDS_EMRSA15_2363961_2364413
SAEMRSA1521890	ureF	urease accessory protein UreF	CDS	2364405	2365095	1	CDS_EMRSA15_2364406_2365095
SAEMRSA1521900	ureG	urease accessory protein UreG	CDS	2365107	2365722	1	CDS_EMRSA15_2365108_2365722
SAEMRSA1521910	ureD	urease accessory protein UreD	CDS	2365721	2366558	1	CDS_EMRSA15_2365722_2366558
SAEMRSA1521920	sarR	staphylococcal accessory regulator A homologue	CDS	2366746	2367094	-1	CDS_EMRSA15_2366747_2367094
SAEMRSA1521930	-	hypothetical protein	CDS	2367521	2367848	-1	CDS_EMRSA15_2367522_2367848
SAEMRSA1521940	-	hypothetical protein	CDS	2367911	2368655	-1	CDS_EMRSA15_2367912_2368655
SAEMRSA1521950	-	putative transcriptional regulator	CDS	2368680	2370636	-1	CDS_EMRSA15_2368681_2370636
SAEMRSA1521960	-	putative exported protein	CDS	2371245	2372055	1	CDS_EMRSA15_2371246_2372055
SAEMRSA1521970	-	hypothetical protein	CDS	2372072	2372315	-1	CDS_EMRSA15_2372073_2372315
SAEMRSA1521980	-	putative Na+/H+ antiporter	CDS	2372488	2373889	-1	CDS_EMRSA15_2372489_2373889
SAEMRSA1521990	-	putative dehydrogenase	CDS	2373983	2375066	-1	CDS_EMRSA15_2373984_2375066
SAEMRSA1522000	-	putative membrane protein	CDS	2375313	2375736	1	CDS_EMRSA15_2375314_2375736
SAEMRSA1522010	-	putative exported protein	CDS	2375972	2376473	1	CDS_EMRSA15_2375973_2376473
SAEMRSA1522020	-	putative D-isomer specific 2- hydroxyacid dehydrogenase	CDS	2376835	2377789	1	CDS_EMRSA15_2376836_2377789
SAEMRSA1522030	-	putative monooxygenase	CDS	2377880	2379005	-1	CDS_EMRSA15_2377881_2379005
SAEMRSA1522040	-	putative N-acetylmuramoyl-L-alanine amidase	CDS	2379315	2380092	-1	CDS_EMRSA15_2379316_2380092
SAEMRSA1522050	-	putative membrane protein	CDS	2380113	2380365	-1	CDS_EMRSA15_2380114_2380365
SAEMRSA1522060	-	conserved hypothetical protein	CDS	2380573	2381047	-1	CDS_EMRSA15_2380574_2381047
SAEMRSA1522070	-	putative bifunctional protein	CDS	2381046	2384001	-1	CDS_EMRSA15_2381047_2384001
SAEMRSA1522080	-	putative exported protein	CDS	2384603	2385551	-1	CDS_EMRSA15_2384604_2385551
SAEMRSA1522090	-	inositol monophosphatase family protein	CDS	2385683	2386490	-1	CDS_EMRSA15_2385684_2386490
SAEMRSA1522100	-	DeoR family regulatory protein	CDS	2386865	2387558	1	CDS_EMRSA15_2386866_2387558
SAEMRSA1522110	-	putative membrane protein	CDS	2387582	2388320	-1	CDS_EMRSA15_2387583_2388320
SAEMRSA1522120	-	hypothetical protein	CDS	2388368	2388698	1	CDS_EMRSA15_2388369_2388698
SAEMRSA1522130	-	putative transcription regulator	CDS	2389142	2390015	1	CDS_EMRSA15_2389143_2390015
SAEMRSA1522140	-	putative amino acid permease	CDS	2390403	2391783	-1	CDS_EMRSA15_2390404_2391783
SAEMRSA1522150	-	putative membrane protein	CDS	2392062	2392419	1	CDS_EMRSA15_2392063_2392419
SAEMRSA1522160	-	putative membrane protein	CDS	2392415	2392601	1	CDS_EMRSA15_2392416_2392601
SAEMRSA1522170	-	putative membrane protein	CDS	2392696	2392888	-1	CDS_EMRSA15_2392697_2392888
SAEMRSA1522180	-	haloacid dehalogenase-like hydrolase	CDS	2392898	2393534	-1	CDS_EMRSA15_2392899_2393534
SAEMRSA1522190	-	sodium/bile acid symporter family protein	CDS	2393608	2394535	-1	CDS_EMRSA15_2393609_2394535
SAEMRSA1522200	-	hypothetical protein	CDS	2394793	2395324	1	CDS_EMRSA15_2394794_2395324
SAEMRSA1522210	-	PTS system, arbutin-like IIBC component	CDS	2395389	2396994	-1	CDS_EMRSA15_2395390_2396994
SAEMRSA1522220	-	putative transcription regulator	CDS	2397323	2398088	1	CDS_EMRSA15_2397324_2398088
SAEMRSA1522230	-	hypothetical protein	CDS	2398145	2398652	-1	CDS_EMRSA15_2398146_2398652
SAEMRSA1522240	-	putative transport protein	CDS	2398818	2400198	-1	CDS_EMRSA15_2398819_2400198
SAEMRSA1522250	-	putative membrane protein	CDS	2400356	2400929	-1	CDS_EMRSA15_2400357_2400929
SAEMRSA1522260	-	putative short chain dehydrogenase	CDS	2401415	2402297	-1	CDS_EMRSA15_2401416_2402297
SAEMRSA1522270	-	putative peptidase	CDS	2402405	2403527	-1	CDS_EMRSA15_2402406_2403527
SAEMRSA1522280	hutI	putative imidazolonepropionase	CDS	2403801	2405040	-1	CDS_EMRSA15_2403802_2405040
SAEMRSA1522290	hutU	urocanate hydratase	CDS	2405039	2406701	-1	CDS_EMRSA15_2405040_2406701
SAEMRSA1522300	-	LysR family regulatory protein	CDS	2406860	2407745	1	CDS_EMRSA15_2406861_2407745
SAEMRSA1522310	-	arginase family protein	CDS	2408656	2409592	-1	CDS_EMRSA15_2408657_2409592
SAEMRSA1522320	-	putative membrane protein	CDS	2409881	2411138	1	CDS_EMRSA15_2409882_2411138
SAEMRSA1522330	-	putative ribose 5-phosphate isomerase	CDS	2411203	2411890	-1	CDS_EMRSA15_2411204_2411890
SAEMRSA1522340	-	conserved hypothetical protein	CDS	2412063	2412717	1	CDS_EMRSA15_2412064_2412717
SAEMRSA1522350	-	putative aldose 1-epimerase	CDS	2412950	2413970	-1	CDS_EMRSA15_2412951_2413970
SAEMRSA1522360	-	putative membrane protein	CDS	2413999	2414326	-1	CDS_EMRSA15_2414000_2414326
SAEMRSA1522370	-	putative membrane protein	CDS	2414543	2415776	-1	CDS_EMRSA15_2414544_2415776
SAEMRSA1522380	-	ABC transporter ATP-binding protein	CDS	2415768	2416668	-1	CDS_EMRSA15_2415769_2416668
SAEMRSA1522390	-	putative membrane protein	CDS	2416899	2417520	-1	CDS_EMRSA15_2416900_2417520
SAEMRSA1522400	-	hypothetical protein	CDS	2417511	2417634	1	CDS_EMRSA15_2417512_2417634
SAEMRSA1522410	-	hypothetical protein	CDS	2417699	2417831	1	CDS_EMRSA15_2417700_2417831
SAEMRSA1522420	-	putative 3-methylpurine glycosylase	CDS	2417918	2418527	1	CDS_EMRSA15_2417919_2418527
SAEMRSA1522430	-	putative permease	CDS	2418863	2420072	1	CDS_EMRSA15_2418864_2420072
SAEMRSA1522440	fni	isopentenyl-diphosphate delta-isomerase	CDS	2420119	2421169	-1	CDS_EMRSA15_2420120_2421169
SAEMRSA1522450	-	CorA-like Mg2+ transporter protein	CDS	2421199	2422147	-1	CDS_EMRSA15_2421200_2422147
SAEMRSA1522460	-	hypothetical protein	CDS	2422243	2422735	1	CDS_EMRSA15_2422244_2422735
SAEMRSA1522470	-	hypothetical protein	CDS	2422731	2423151	1	CDS_EMRSA15_2422732_2423151
SAEMRSA1522480	-	hypothetical protein	CDS	2423255	2424176	-1	CDS_EMRSA15_2423256_2424176
SAEMRSA1522490	-	putative membrane protein	CDS	2424383	2425022	1	CDS_EMRSA15_2424384_2425022
SAEMRSA1522500	-	putative transport protein	CDS	2425268	2427206	-1	CDS_EMRSA15_2425269_2427206
SAEMRSA1522510	-	putative exported protein	CDS	2427218	2427866	-1	CDS_EMRSA15_2427219_2427866
SAEMRSA1522520	-	TetR family regulatory protein	CDS	2427986	2428541	1	CDS_EMRSA15_2427987_2428541
SAEMRSA1522530	tcaB	teicoplanin resistance associated membrane protein	CDS	2428767	2429976	-1	CDS_EMRSA15_2428768_2429976
SAEMRSA1522540	tcaA	teicoplanin resistance associated membrane protein	CDS	2430243	2431626	-1	CDS_EMRSA15_2430244_2431626
SAEMRSA1522550	tcaR	MarR family regulatory protein	CDS	2431865	2432321	-1	CDS_EMRSA15_2431866_2432321
SAEMRSA1522560	-	putative membrane protein	CDS	2432515	2433484	1	CDS_EMRSA15_2432516_2433484
SAEMRSA1522570	-	ABC transporter ATP-binding protein	CDS	2433714	2434380	-1	CDS_EMRSA15_2433715_2434380
SAEMRSA1522580	-	putative permease protein	CDS	2434379	2435435	-1	CDS_EMRSA15_2434380_2435435
SAEMRSA1522590	-	response regulator protein	CDS	2435570	2436245	1	CDS_EMRSA15_2435571_2436245
SAEMRSA1522600	-	sensor kinase protein	CDS	2436237	2437611	1	CDS_EMRSA15_2436238_2437611
SAEMRSA1522610	-	hypothetical protein	CDS	2437773	2438217	1	CDS_EMRSA15_2437774_2438217
SAEMRSA1522620	-	putative membrane protein	CDS	2438213	2438669	1	CDS_EMRSA15_2438214_2438669
SAEMRSA1522630	-	putative membrane protein	CDS	2438845	2439409	-1	CDS_EMRSA15_2438846_2439409
SAEMRSA1522640	-	ABC transporter ATP_binding protein	CDS	2439542	2440271	1	CDS_EMRSA15_2439543_2440271
SAEMRSA1522650	-	putative membrane protein	CDS	2440267	2441350	1	CDS_EMRSA15_2440268_2441350
SAEMRSA1522660	mqo1	putative malate:quinone oxidoreductase 1	CDS	2441476	2443012	-1	CDS_EMRSA15_2441477_2443012
SAEMRSA1522670	lldP2	putative L-lactate permease 2	CDS	2443335	2444934	-1	CDS_EMRSA15_2443336_2444934
SAEMRSA1522680	-	hypothetical protein	CDS	2445250	2446924	1	CDS_EMRSA15_2445251_2446924
SAEMRSA1522690	-	putative lipoprotein	CDS	2447079	2447709	-1	CDS_EMRSA15_2447080_2447709
SAEMRSA1522700	-	acetyltransferase (GNAT) family protein	CDS	2448022	2448538	-1	CDS_EMRSA15_2448023_2448538
SAEMRSA1522710	-	putative zinc-binding dehydrogenase	CDS	2448728	2449733	1	CDS_EMRSA15_2448729_2449733
SAEMRSA1522720	-	putative acetyltransferase (GNAT) familyprotein	CDS	2450255	2450657	-1	CDS_EMRSA15_2450256_2450657
SAEMRSA1522730	-	pyridine nucleotide-disulphide oxidoreductase family protein	CDS	2450692	2451727	-1	CDS_EMRSA15_2450693_2451727
SAEMRSA1522740	-	putative membrane protein	CDS	2451958	2452390	-1	CDS_EMRSA15_2451959_2452390
SAEMRSA1522750	-	putative membrane protein	CDS	2452595	2453873	-1	CDS_EMRSA15_2452596_2453873
SAEMRSA1522760	-	TetR family regulatory protein	CDS	2454033	2454657	1	CDS_EMRSA15_2454034_2454657
SAEMRSA1522770	-	CorA-like Mg2+ transporter protein	CDS	2454702	2455647	1	CDS_EMRSA15_2454703_2455647
SAEMRSA1522780	scrA	PTS system, sucrose-specific IIBC component	CDS	2455732	2457175	-1	CDS_EMRSA15_2455733_2457175
SAEMRSA1522790	-	conserved hypothetical protein	CDS	2457357	2457741	1	CDS_EMRSA15_2457358_2457741
SAEMRSA1522800	-	AraC family regulatory protein	CDS	2459228	2461334	1	CDS_EMRSA15_2459229_2461334
SAEMRSA1522810	-	conserved hypothetical protein	CDS	2461404	2461827	1	CDS_EMRSA15_2461405_2461827
SAEMRSA1522820	-	putative exported protein	CDS	2462104	2462461	1	CDS_EMRSA15_2462105_2462461
SAEMRSA1522830	gltT	putative proton/sodium-glutamate symport protein	CDS	2463020	2464298	-1	CDS_EMRSA15_2463021_2464298
SAEMRSA1522840	-	putative exported protein	CDS	2464479	2464845	-1	CDS_EMRSA15_2464480_2464845
SAEMRSA1522850	-	MarR family regulatory protein	CDS	2465241	2465688	1	CDS_EMRSA15_2465242_2465688
SAEMRSA1522860	-	putative small heat shock protein	CDS	2465908	2466331	1	CDS_EMRSA15_2465909_2466331
SAEMRSA1522870	narT	nitrite transport protein	CDS	2466438	2467608	-1	CDS_EMRSA15_2466439_2467608
SAEMRSA1522880	-	conserved hypothetical protein	CDS	2467977	2468892	1	CDS_EMRSA15_2467978_2468892
